시군구코드,지정년도,지정일자,업소명,소재지도로명,소재지지번,허가(신고)번호,업태명,주된음식,영업장면적(㎡),행정동명,소재지전화번호,도로명주소,위도,경도,지정월,면적분류,구
3210000,2003,2003-07-18,진동둔횟집,서울특별시 서초구 강남대로91길 18 지하1층1층2층 (잠원동),서울특별시 서초구 잠원동  36번지 18호  지하1층1층2층,3210000-101-1998-08681,일식,대구탕,948.82,잠원동,02  543 3849,서울특별시 서초구 강남대로91길 18,37.5119717,127.0200228,7,대형음식점,서초구
3210000,2003,2003-07-18,삼호복집,서울특별시 서초구 강남대로99길 19 용량빌딩 1층 (잠원동),서울특별시 서초구 잠원동  22번지 17호  용량빌딩 1층,3210000-101-1987-04715,복어취급,복매운탕,151.45,잠원동,02 5427296,서울특별시 서초구 강남대로99길 19,37.5154459,127.0195718,7,중형음식점,서초구
3210000,2003,2003-07-18,내고향본가,서울특별시 서초구 나루터로 56 (잠원동2345),서울특별시 서초구 잠원동  17번지 1호  2345,3210000-101-1995-02625,한식,남도요리,313.25,잠원동,02 5406331,서울특별시 서초구 나루터로 56,37.5147005,127.0105924,7,대형음식점,서초구
3210000,2003,2003-07-18,힘쎈 대머리고창풍천장어,서울특별시 서초구 서초대로 270 (서초동2),서울특별시 서초구 서초동  1572번지 1호  (지하 1층?),3210000-101-1993-05847,한식,오리훈제,187.2,서초제3동,02 5215292,서울특별시 서초구 서초대로 270,37.4959174,127.0210116,7,중형음식점,서초구
3210000,2003,2003-07-18,서초버드나무집,서울특별시 서초구 효령로 434 (서초동),서울특별시 서초구 서초동  1340번지 5호  ,3210000-101-1985-05161,한식,갈비탕,839.07,서초제2동,02  34738354,서울특별시 서초구 효령로 434,37.4890431,127.0299475,7,대형음식점,서초구
3210000,2003,2003-07-18,소도둑,서울특별시 서초구 마방로10길 30 1층 (양재동),서울특별시 서초구 양재동  274번지 3호  1층,3210000-101-1989-04997,한식,한우,122.32,양재제2동,,서울특별시 서초구 마방로10길 30,37.4757432,127.0439536,7,중형음식점,서초구
3210000,2003,2003-07-18,꺼꾸잽이 초장집 강남점,서울특별시 서초구 사평대로56길 8 지상1층 가호 (서초동 양정빌딩),서울특별시 서초구 서초동  1302번지 45호  양정빌딩 지상1층 가호,3210000-101-1999-14391,한식,불고기,172.96,서초제4동,02  792 8833,서울특별시 서초구 사평대로56길 8,37.503217500000005,127.02289664202635,7,중형음식점,서초구
3210000,2003,2003-07-18,우작설렁탕,서울특별시 서초구 서초중앙로6길 7 (서초동),서울특별시 서초구 서초동  1621번지 5호  ,3210000-101-1992-05259,한식,설렁탕,110.57,서초제1동,02 5848544,서울특별시 서초구 서초중앙로6길 7,37.4863815,127.0166489,7,중형음식점,서초구
3210000,2003,2003-07-18,탐라도야지,서울특별시 서초구 서초대로50길 82 (서초동),서울특별시 서초구 서초동  1566번지 8호  ,3210000-101-1998-12895,한식,삼겹살,162.66,서초제3동,02 5213337,서울특별시 서초구 서초대로50길 82,37.4905388,127.0135559,7,중형음식점,서초구
3210000,2003,2003-07-18,서초원,서울특별시 서초구 서초대로 283 (서초동),서울특별시 서초구 서초동  1715번지 10호  (지하 1층?),3210000-101-1992-05156,한식,한정식,451.61,서초제3동,02 5960927,서울특별시 서초구 서초대로 283,37.4959174,127.0210116,7,대형음식점,서초구
3210000,2003,2003-07-18,함흥식당,서울특별시 서초구 마방로10길 54-2 (양재동),서울특별시 서초구 양재동  273번지 5호  ,3210000-101-1990-04599,한식,갈비,81.6,양재제2동,02 5777900,서울특별시 서초구 마방로10길 54-2,37.4757432,127.0439536,7,소형음식점,서초구
3210000,2003,2003-07-18,리밍,서울특별시 서초구 반포대로22길 100 지층 (서초동),서울특별시 서초구 서초동  1576번지 1호  지층,3210000-101-1989-12621,중국식,자장면,198.25,서초제1동,02 5211392,서울특별시 서초구 반포대로22길 100,37.4913688,127.0127916,7,중형음식점,서초구
3210000,2003,2003-07-18,성민양꼬치,서울특별시 서초구 방배천로2길 27 1층 (방배동),서울특별시 서초구 방배동  449번지 4호  1층,3210000-101-1997-00050,중국식,양고기,169.04,방배제2동,02 5838859,서울특별시 서초구 방배천로2길 27,37.4768815,126.9845041,7,중형음식점,서초구
3210000,2003,2003-07-18,한촌설렁탕,서울특별시 서초구 동산로 87 (양재동),서울특별시 서초구 양재동  289번지 9호  ,3210000-101-1998-13104,한식,설렁탕,102.35,양재제2동,02 5746767,서울특별시 서초구 동산로 87,37.4696368,127.0414121,7,중형음식점,서초구
3210000,2003,2003-07-18,조가네 갑오징어 방배카페거리점,서울특별시 서초구 방배중앙로 173 1층 (방배동),서울특별시 서초구 방배동  768번지 13호  1층,3210000-101-1992-04966,한식,국밥,134.3,방배본동,02 5364842,서울특별시 서초구 방배중앙로 173,37.490216,126.9872627,7,중형음식점,서초구
3050000,2003,2003-07-08,장안보쌈&족발,서울특별시 동대문구 장한로 171 (장안동(장한로 171)),서울특별시 동대문구 장안동  304번지 2호  (장한로 171),3050000-101-1996-03076,한식,김치보쌈,52.94,장안제2동,0222448486,서울특별시 동대문구 장한로 171,37.5782749,127.0721836,7,소형음식점,동대문구
3050000,2003,2003-07-08,조마루뼈다귀,서울특별시 동대문구 전농로 231 (전농동),서울특별시 동대문구 전농동  103번지 292호  ,3050000-101-2001-13113,한식,뼈다귀감자탕,95.2,전농제1동,02 22482645,서울특별시 동대문구 전농로 231,37.5855472,127.0516184,7,소형음식점,동대문구
3160000,2003,2003-07-02,원향원,서울특별시 구로구 개봉로20길 18 (개봉동),서울특별시 구로구 개봉동  403번지 221호  ,3160000-101-2002-00078,중국식,깐쇼새우,140.0,개봉제2동,0220669292,서울특별시 구로구 개봉로20길 18,37.4923939,126.856162,7,중형음식점,구로구
3100000,2003,2003-06-30,청학골,서울특별시 노원구 동일로192길 6 1층 (공릉동),서울특별시 노원구 공릉동  395번지 17호  1층,3100000-101-1993-00773,한식,돼지갈비,240.92,공릉1동,02 9780055,서울특별시 노원구 동일로192길 6,37.6261313,127.0742913,6,중형음식점,노원구
3100000,2003,2003-06-30,시골생삼겹자연석돌구이,서울특별시 노원구 공릉로 325-3 (하계동),서울특별시 노원구 하계동  180번지 20호  ,3100000-101-1997-01826,한식,삼겹살,58.35,하계1동,02  978 7234,서울특별시 노원구 공릉로 325-3,37.6405461,127.0688312,6,소형음식점,노원구
3040000,2003,2003-06-30,사랑채,서울특별시 광진구 아차산로 440-8 (구의동지하 01),서울특별시 광진구 구의동  587번지 15호  지하 01,3040000-101-2002-00081,한식,국수전골,77.73,구의제3동,0234369200,서울특별시 광진구 아차산로 440-8,37.5385253,127.0772548,6,소형음식점,광진구
3040000,2003,2003-06-30,다락,서울특별시 광진구 광나루로 440 (화양동),서울특별시 광진구 화양동  467번지 2호  ,3040000-101-1985-03918,일식,알탕,94.6,화양동,02 4444128,서울특별시 광진구 광나루로 440,37.5477876,127.0721372,6,소형음식점,광진구
3100000,2003,2003-04-02,한국피자헛중계본점,서울특별시 노원구 한글비석로15길 27 월산빌딩 1층 (중계동),서울특별시 노원구 중계동  430번지 37호  월산빌딩 1층,3100000-101-1999-06190,기타,피자,135.47,중계4동,02 9310613,서울특별시 노원구 한글비석로15길 27,37.6548902,127.073337,4,중형음식점,노원구
3090000,2003,2003-01-23,도봉산 갈비,서울특별시 도봉구 도봉로 919 (도봉동 지상1층일부 2층 3층전체),서울특별시 도봉구 도봉동  559번지 27호  지상1층일부 2층 3층전체,3090000-101-1989-03219,식육(숯불구이),돼지갈비,491.71,도봉제1동,02 9558668,서울특별시 도봉구 도봉로 919,37.6712524,127.0440857,1,대형음식점,도봉구
3090000,2003,2003-01-21,원조의정부부대찌게,서울특별시 도봉구 해등로 156 (쌍문동),서울특별시 도봉구 쌍문동  631번지 1호  ,3090000-101-1998-00928,한식,부대찌게,77.68,쌍문제2동,02 9994466,서울특별시 도봉구 해등로 156,37.6585558,127.0346127,1,소형음식점,도봉구
3070000,2002,2002-12-17,메밀촌,서울특별시 성북구 화랑로25길 17 (상월곡동),서울특별시 성북구 상월곡동  7번지 153호  ,3070000-101-1993-00289,한식,만두국,97.15,월곡제2동,02  916 2141,서울특별시 성북구 화랑로25길 17,37.6094328,127.0521139,12,소형음식점,성북구
3040000,2002,2002-10-10,한방삼계탕,서울특별시 광진구 천호대로 581 (중곡동),서울특별시 광진구 중곡동  140번지 19호  ,3040000-101-1997-01994,한식,한방삼계탕,99.04,중곡제2동,02 4463610,서울특별시 광진구 천호대로 581,37.5596114,127.0742879,10,소형음식점,광진구
3040000,2002,2002-10-10,춘향골남원추어탕,서울특별시 광진구 아차산로 453-1 (구의동),서울특별시 광진구 구의동  219번지 31호  ,3040000-101-1996-01890,한식,추어탕,125.12,구의제3동,02 4464005,서울특별시 광진구 아차산로 453-1,37.5394861,127.0924708,10,중형음식점,광진구
3060000,2002,2002-10-09,춘향골남원추어탕,서울특별시 중랑구 중랑역로 269 (묵동),서울특별시 중랑구 묵동  166번지 12호  ,3060000-101-2002-00181,한식,추어탕,123.69,묵제1동,02  973 9526,서울특별시 중랑구 중랑역로 269,37.5956561,127.0762847,10,중형음식점,중랑구
3090000,2002,2002-07-11,하루방 유황오리,서울특별시 도봉구 노해로63나길 8 (창동),서울특별시 도봉구 창동  261번지 6호  ,3090000-101-1995-03766,한식,오리,87.32,창제5동,02 9915292,서울특별시 도봉구 노해로63나길 8,37.6540322,127.0442449,7,소형음식점,도봉구
3090000,2002,2002-07-11,토영자갈치곰장어,서울특별시 도봉구 노해로69길 15 (창동세정빌딩 107108109호(지상1층)),서울특별시 도봉구 창동  10번지 3호  세정빌딩 107108109호(지상1층),3090000-101-1991-03662,한식,소고기국밥,92.83,창제4동,02 9992588,서울특별시 도봉구 노해로69길 15,37.6534738,127.0509013,7,소형음식점,도봉구
3090000,2002,2002-07-11,태림산채정식,서울특별시 도봉구 노해로60길 32 (쌍문동),서울특별시 도봉구 쌍문동  141번지 3호  ,3090000-101-1994-00390,한식,산채정식,125.67,쌍문제3동,02  998 5468,서울특별시 도봉구 노해로60길 32,37.6472832,127.0323135,7,중형음식점,도봉구
3090000,2002,2002-07-11,대문한정식,서울특별시 도봉구 시루봉로 139-6 지상1층 (방학동),서울특별시 도봉구 방학동  436번지 9호  지상1층,3090000-101-1988-02251,한식,송어회,300.48,방학제3동,02 9560843,서울특별시 도봉구 시루봉로 139-6,37.66307,127.02764,7,대형음식점,도봉구
3090000,2002,2002-07-11,송림각,서울특별시 도봉구 방학로 223 (방학동신동아상가),서울특별시 도봉구 방학동  271번지 2호  신동아상가,3090000-101-1989-01650,중국식,탕수육,107.37,방학제3동,0234913334,서울특별시 도봉구 방학로 223,37.661481,127.0270793,7,중형음식점,도봉구
3090000,2002,2002-07-11,강북민물장어,서울특별시 도봉구 노해로69길 25 1층 (창동),서울특별시 도봉구 창동  13번지 3호  ,3090000-101-1996-03671,한식,장어정식,96.15,창제4동,02 9062921,서울특별시 도봉구 노해로69길 25,37.6534738,127.0509013,7,소형음식점,도봉구
3090000,2002,2002-07-11,뚱보냉면,서울특별시 도봉구 도봉로110길 51 지상23층 (창동),서울특별시 도봉구 창동  651번지 51호  지상23층,3090000-101-1992-04540,한식,냉면,316.8,창제1동,02 9908063,서울특별시 도봉구 도봉로110길 51,37.6461965,127.0364338,7,대형음식점,도봉구
3090000,2002,2002-07-11,남원추어탕,서울특별시 도봉구 노해로67길 10 1층 103호 (창동 하나B/D),서울특별시 도봉구 창동  8번지 1호  ,3090000-101-1996-01687,한식,추어탕,73.87,창제4동,02 9082274,서울특별시 도봉구 노해로67길 10,37.6517809,127.0490771,7,소형음식점,도봉구
3140000,2002,2002-07-03,홍농숯불갈비,서울특별시 양천구 신월로15길 1 지상12층 (신월동),서울특별시 양천구 신월동  544번지 4호  지상12층,3140000-101-1992-00440,한식,돼지갈비,205.51,신월4동,0226976979,서울특별시 양천구 신월로15길 1,37.5197179,126.8416846,7,중형음식점,양천구
3100000,2002,2002-06-28,DNJ,서울특별시 노원구 노원로 244 보스턴 산부인과 1층 (하계동),서울특별시 노원구 하계동  256번지 11호  보스턴 산부인과,3100000-101-1997-01969,중국식,짜장면짬뽕,341.66,하계1동,02 9396700,서울특별시 노원구 노원로 244,37.6584915,127.0646714,6,대형음식점,노원구
3100000,2002,2002-06-28,원명품생태,서울특별시 노원구 노해로75길 14-27 (상계동),서울특별시 노원구 상계동  707번지 4호  1층,3100000-101-1992-00632,한식,생태찌개,108.31,상계6.7동,02 9394208,서울특별시 노원구 노해로75길 14-27,37.654764,127.058122,6,중형음식점,노원구
3100000,2002,2002-06-28,먹보네쌈밥,서울특별시 노원구 동일로230가길 15 108109호 (상계동 우방아파트상가),서울특별시 노원구 상계동  1295번지  우방아파트상가 108109호,3100000-101-1988-00172,한식,쌈밥,90.45,상계1동,02 9347151,서울특별시 노원구 동일로230가길 15,37.6731886,127.0570022,6,소형음식점,노원구
3100000,2002,2002-06-28,우정낙지,서울특별시 노원구 동일로217가길 23 (상계동2층),서울특별시 노원구 상계동  735번지 6호  2층,3100000-101-2000-06771,한식,낙지볶음,145.5,상계6.7동,0233923344,서울특별시 노원구 동일로217가길 23,37.6534275,127.0591452,6,중형음식점,노원구
3100000,2002,2002-06-28,김용희 참치,서울특별시 노원구 동일로176길 3 1층 (공릉동),서울특별시 노원구 공릉동  596번지 12호  1층,3100000-101-1995-03327,일식,참치회,147.43,공릉1동,02 9794042,서울특별시 노원구 동일로176길 3,37.6199571,127.0753898,6,중형음식점,노원구
3100000,2002,2002-06-28,동경1993,서울특별시 노원구 노해로75길 14-27 (상계동 2층),서울특별시 노원구 상계동  707번지 4호  2층,3100000-101-1994-03296,일식,대구탕,148.16,상계6.7동,02 9345777,서울특별시 노원구 노해로75길 14-27,37.654764,127.058122,6,중형음식점,노원구
3100000,2002,2002-06-28,금화반점,서울특별시 노원구 동일로 1352 3층 (상계동),서울특별시 노원구 상계동  749번지 7호  3층,3100000-101-1993-02446,중국식,짜장면짬뽕,189.14,상계6.7동,0209383335,서울특별시 노원구 동일로 1352,37.648236,127.0646802,6,중형음식점,노원구
3100000,2002,2002-06-28,참만나,서울특별시 노원구 화랑로 443 3층 (공릉동),서울특별시 노원구 공릉동  670번지 7호  3층,3100000-101-1997-02019,한식,돼지갈비,246.2,공릉1동,02 9741500,서울특별시 노원구 화랑로 443,37.6174055,127.0753942,6,중형음식점,노원구
3100000,2002,2002-06-28,제일콩집,서울특별시 노원구 동일로174길 37-8 제일빌딩 12층 (공릉동),서울특별시 노원구 공릉동  633번지 18호  제일빌딩 12층,3100000-101-1983-00002,한식,두부찌개,214.46,공릉1동,02 9727016,서울특별시 노원구 동일로174길 37-8,37.6193411,127.0761442,6,중형음식점,노원구
3100000,2002,2002-06-28,부일관,서울특별시 노원구 노원로26길 119 부일관 1층 (상계동),서울특별시 노원구 상계동  180번지 3호  부일관,3100000-101-1996-01704,한식,돼지갈비,328.4,상계2동,02 9526634,서울특별시 노원구 노원로26길 119,37.654195,127.0717057,6,대형음식점,노원구
3100000,2002,2002-06-28,어원,서울특별시 노원구 한글비석로 254 대명프라자동 504 505호 (중계동),서울특별시 노원구 중계동  364번지 22호 대명프라자 5층-504 505,3100000-101-1993-03284,일식,대구탕,195.89,중계본동,02938 9775,서울특별시 노원구 한글비석로 254,37.64999,127.0767,6,중형음식점,노원구
3100000,2002,2002-06-28,동해식당,서울특별시 노원구 동일로217가길 23 지상2층 (상계동),서울특별시 노원구 상계동  735번지 6호  지상2층,3100000-101-1991-00520,한식,복매운탕,133.22,상계6.7동,02 9305400,서울특별시 노원구 동일로217가길 23,37.6534275,127.0591452,6,중형음식점,노원구
3100000,2002,2002-06-28,참누렁소,서울특별시 노원구 공릉로63길 13 1층 (하계동),서울특별시 노원구 하계동  276번지 6호  1층,3100000-101-1996-01778,한식,갈비탕,250.0,하계1동,02 9796400,서울특별시 노원구 공릉로63길 13,37.6350724,127.0706806,6,중형음식점,노원구
3100000,2002,2002-06-28,향토곱창,서울특별시 노원구 동일로191길 10 (공릉동),서울특별시 노원구 공릉동  383번지 18호  ,3100000-101-1998-02143,한식,곱창구이,66.36,공릉1동,02 9723492,서울특별시 노원구 동일로191길 10,37.6249634,127.0715778,6,소형음식점,노원구
3100000,2002,2002-06-28,안시성,서울특별시 노원구 화랑로 475 12층 (공릉동),서울특별시 노원구 공릉동  653번지 20호  12층,3100000-101-1998-02516,중국식,짜장면짬뽕,300.25,공릉1동,02  949 3331,서울특별시 노원구 화랑로 475,37.6174055,127.0753942,6,대형음식점,노원구
3060000,2002,2002-06-27,청담순대국,서울특별시 중랑구 겸재로 187 (면목동),서울특별시 중랑구 면목동  102번지 51호  ,3060000-101-1982-00942,한식,갈비,112.31,면목본동,02  492 9252,서울특별시 중랑구 겸재로 187,37.5900621,127.0950818,6,중형음식점,중랑구
3060000,2002,2002-06-26,개성숯불갈비,서울특별시 중랑구 겸재로 261 (망우동),서울특별시 중랑구 망우동  526번지 2호  ,3060000-101-1984-04056,한식,돼지갈비,180.63,망우제3동,02 4937833,서울특별시 중랑구 겸재로 261,37.5900621,127.0950818,6,중형음식점,중랑구
3060000,2002,2002-06-26,농부보쌈,서울특별시 중랑구 용마산로 389 (면목동),서울특별시 중랑구 면목동  50번지 46호  ,3060000-101-1991-01148,한식,보쌈정식,214.68,면목제3.8동,02 4968860,서울특별시 중랑구 용마산로 389,37.5969176,127.1006832,6,중형음식점,중랑구
3060000,2002,2002-06-26,신선한우촌,서울특별시 중랑구 용마산로 707 (신내동),서울특별시 중랑구 신내동  352번지 3호  ,3060000-101-2001-10476,한식,한우고기,148.5,신내1동,02  492 3335,서울특별시 중랑구 용마산로 707,37.5969176,127.1006832,6,중형음식점,중랑구
3160000,2002,2002-05-02,마산아구식당,서울특별시 구로구 디지털로32길 97-22 (구로동),서울특별시 구로구 구로동  1125번지 3호  1125-4,3160000-101-1987-00750,한식,해물탕,92.4,구로제3동,02864 2796,서울특별시 구로구 디지털로32길 97-22,37.4839057,126.8968543,5,소형음식점,구로구
3160000,2002,2002-05-02,개성면옥,서울특별시 구로구 가마산로 204 (구로동),서울특별시 구로구 구로동  426번지 167호  ,3160000-101-2000-08349,한식,냉면,264.0,구로제2동,02 8692760,서울특별시 구로구 가마산로 204,37.49308,126.88341,5,중형음식점,구로구
3160000,2002,2002-05-02,삼동숯불갈비,서울특별시 구로구 디지털로27길 57 1층 (가리봉동),서울특별시 구로구 가리봉동  115번지 113호  ,3160000-101-1991-01372,한식,돼지갈비,165.0,가리봉동,02 8527616,서울특별시 구로구 디지털로27길 57,37.4854795,126.887623,5,중형음식점,구로구
3160000,2002,2002-05-02,등촌칼국수,서울특별시 구로구 구로중앙로 57 (구로동),서울특별시 구로구 구로동  86번지 1호  ,3160000-101-1985-00417,한식,칼국수,162.54,구로제2동,02 8572000,서울특별시 구로구 구로중앙로 57,37.502715,126.8800694,5,중형음식점,구로구
3160000,2002,2002-05-02,광명수산,서울특별시 구로구 남부순환로95길 8-9 (개봉동),서울특별시 구로구 개봉동  203번지 12호  ,3160000-101-2001-09583,한식,생선회(해삼),0.0,개봉제2동,0226194941,서울특별시 구로구 남부순환로95길 8-9,37.4938454,126.857682,5,소형음식점,구로구
3160000,2002,2002-05-02,개봉 종합 어시장&포장 전문점,서울특별시 구로구 개봉로 51-1 (개봉동),서울특별시 구로구 개봉동  403번지 58호  ,3160000-101-1989-01512,한식,보쌈,99.66,개봉제2동,0226860193,서울특별시 구로구 개봉로 51-1,37.4860172,126.8565324,5,소형음식점,구로구
3010000,2002,2002-04-17,강가,서울특별시 중구 세종대로 136 (태평로1가서울파이낸스센타 지하2층),서울특별시 중구 태평로1가  84번지  서울파이낸스센타 지하2층,3010000-101-2001-14162,경양식,커리,248.16,명동,37830610,서울특별시 중구 세종대로 136,37.568291,126.977942,4,중형음식점,중구
3010000,2002,2002-04-17,월매네남원추어탕,서울특별시 중구 서소문로 109-8 (서소문동),서울특별시 중구 서소문동  51번지 2호  ,3010000-101-1985-04190,한식,추어탕,92.45,소공동,02 7579680,서울특별시 중구 서소문로 109-8,37.5632889,126.9714806,4,소형음식점,중구
3150000,2002,2002-04-12,양촌리,서울특별시 강서구 화곡로 109 1~2층 (화곡동 3동),서울특별시 강서구 화곡동  1069번지 3호  (지상 1층~2층),3150000-101-1997-04510,한식,돼지갈비 삼겹살,456.71,화곡제3동,0226988592,서울특별시 강서구 화곡로 109,37.5420589,126.842453,4,대형음식점,강서구
3150000,2002,2002-04-12,대가원,서울특별시 강서구 공항대로 209 4층 401~405호 (마곡동),서울특별시 강서구 마곡동  774번지 1호  (지상 4층) 401~405호,3150000-101-1995-04961,한식,생등심,355.61,가양제1동,0236623902,서울특별시 강서구 공항대로 209,37.5475687,126.8792838,4,대형음식점,강서구
3150000,2002,2002-04-12,한양삼계탕,서울특별시 강서구 우장산로 121 1층 (화곡동 6동),서울특별시 강서구 화곡동  1099번지 5호  (지상 1층),3150000-101-2001-09180,한식,명태조림,166.14,화곡제6동,0226975854,서울특별시 강서구 우장산로 121,37.5551091,126.8398241,4,중형음식점,강서구
3150000,2002,2002-04-12,팔도미락,서울특별시 강서구 우장산로 123 2층 (화곡동 6동),서울특별시 강서구 화곡동  1098번지 10호  (지상 2층),3150000-101-1992-03511,일식,계절요리,160.76,화곡제6동,0226077161,서울특별시 강서구 우장산로 123,37.5551091,126.8398241,4,중형음식점,강서구
3150000,2002,2002-04-12,김가네설렁탕,서울특별시 강서구 방화동로 56 1층 (방화동 1동),서울특별시 강서구 방화동  609번지 30호  (지상 1층),3150000-101-1993-03521,한식,설렁탕,326.37,방화제1동,0226660666,서울특별시 강서구 방화동로 56,37.5630967,126.8093859,4,대형음식점,강서구
3150000,2002,2002-04-12,마산아구찜,서울특별시 강서구 금낭화로 135 3층 (방화동 3동),서울특별시 강서구 방화동  829번지 4호  (지상 3층),3150000-101-1997-04441,한식,대구탕,102.86,방화제3동,0226651527,서울특별시 강서구 금낭화로 135,37.5702422,126.8119273,4,중형음식점,강서구
3190000,2002,2002-03-28,거구장,서울특별시 동작구 흑석로 101-7 (흑석동),서울특별시 동작구 흑석동  184번지 19호  ,3190000-101-1980-06769,한식,갈비탕,94.82,흑석동,02 8154725,서울특별시 동작구 흑석로 101-7,37.5078044,126.9612417,3,소형음식점,동작구
3190000,2001,2001-12-28,서평면옥,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩 지하1층 (신대방동),서울특별시 동작구 신대방동  395번지 70호  전문건설회관빌딩,3190000-101-1999-07161,일식,갈치조림,496.0,신대방제2동,0232843677,서울특별시 동작구 보라매로5길 15,37.4913386,126.922876,12,대형음식점,동작구
3040000,2001,2001-12-18,남원추어탕,서울특별시 광진구 능동로 389 (중곡동),서울특별시 광진구 중곡동  165번지 2호  ,3040000-101-1998-02120,한식,추어탕,72.32,중곡제1동,0260848398,서울특별시 광진구 능동로 389,37.5376771,127.06928,12,소형음식점,광진구
3040000,2001,2001-12-18,복성장,서울특별시 광진구 면목로 37 (군자동),서울특별시 광진구 군자동  469번지 22호  ,3040000-101-2000-09396,중국식,자장면,50.77,군자동,02 4614333,서울특별시 광진구 면목로 37,37.5588288,127.0773851,12,소형음식점,광진구
3040000,2001,2001-12-18,고향반점,서울특별시 광진구 동일로18길 61 (자양동),서울특별시 광진구 자양동  9번지 33호  ,3040000-101-1999-08290,중국식,야채볶음요리 탕수육,129.92,자양제4동,02 4663618,서울특별시 광진구 동일로18길 61,37.5390686,127.0661496,12,중형음식점,광진구
3060000,2001,2001-10-22,고향참숯불갈비,서울특별시 중랑구 중랑역로 245 (묵동),서울특별시 중랑구 묵동  233번지 5호  ,3060000-101-1996-02276,한식,삼겹살,54.6,묵제2동,02  973 3493,서울특별시 중랑구 중랑역로 245,37.5956561,127.0762847,10,소형음식점,중랑구
3060000,2001,2001-10-22,엄가네식당,서울특별시 중랑구 동일로 911 (묵동),서울특별시 중랑구 묵동  239번지 1호  ,3060000-101-1999-08075,한식,갈비탕,84.24,묵제2동,02 9771309,서울특별시 중랑구 동일로 911,37.601927,127.0792868,10,소형음식점,중랑구
3060000,2001,2001-10-22,회를 품은 달,서울특별시 중랑구 신내로 61 (신내동),서울특별시 중랑구 신내동  547번지  1층,3060000-101-1999-08519,회집,우거지탕,196.51,신내2동,02  494 0133,서울특별시 중랑구 신내로 61,37.604487,127.0952671,10,중형음식점,중랑구
3060000,2001,2001-10-19,다락원,서울특별시 중랑구 동일로101길 38 (면목동),서울특별시 중랑구 면목동  181번지 25호  ,3060000-101-1995-02012,한식,갈비,47.87,면목제2동,02 4910546,서울특별시 중랑구 동일로101길 38,37.5888042,127.0765986,10,소형음식점,중랑구
3060000,2001,2001-10-19,할매보쌈,서울특별시 중랑구 면목로 352 (면목동),서울특별시 중랑구 면목동  458번지 1호  ,3060000-101-1994-01809,한식,보쌈 쟁반국수,105.68,면목제3.8동,02  435 4632,서울특별시 중랑구 면목로 352,37.5925264,127.0864975,10,중형음식점,중랑구
3010000,2001,2001-08-13,서울뚝배기,서울특별시 중구 수표로6길 1 (충무로3가),서울특별시 중구 충무로3가  24번지 11호  ,3010000-101-1989-11111,한식,뚝배기,101.39,필동,0222630596,서울특별시 중구 수표로6길 1,37.5628619,126.9918622,8,중형음식점,중구
3010000,2001,2001-08-13,강산복집,서울특별시 중구 난계로 161 2층 (황학동 중앙시티빌 2층(201202203호)),서울특별시 중구 황학동  805번지  중앙시티빌 2층(201202203호),3010000-101-1994-09236,한식,돼지갈비,165.02,황학동,0222928208,서울특별시 중구 난계로 161,37.56597425,127.02335389267836,8,중형음식점,중구
3010000,2001,2001-08-13,송정,서울특별시 중구 을지로38길 11 (광희동1가(지상1층 지상2층)),서울특별시 중구 광희동1가  38번지 1호  (지상1층 지상2층),3010000-101-1990-10299,한식,장어,150.68,광희동,0222680592,서울특별시 중구 을지로38길 11,37.5662669,127.0039083,8,중형음식점,중구
3010000,2001,2001-08-13,곰국시집,서울특별시 중구 무교로 24 (무교동(지상23층)),서울특별시 중구 무교동  12번지 1호  (지상23층),3010000-101-1986-11085,한식,칼국수,354.85,명동,02  756 3250,서울특별시 중구 무교로 24,37.5689088,126.9791555,8,대형음식점,중구
3010000,2001,2001-08-13,동해,서울특별시 중구 칠패로 36 (봉래동1가 지하1층),서울특별시 중구 봉래동1가  5번지 41호  지하1층,3010000-101-1984-04975,일식,농어회,210.63,소공동,02 7563321,서울특별시 중구 칠패로 36,37.5595746,126.9710301,8,중형음식점,중구
3010000,2001,2001-08-13,을지면옥,서울특별시 중구 충무로14길 2-1 (입정동),서울특별시 중구 입정동  161번지 0호  ,3010000-101-1985-09332,한식,냉면,282.51,을지로동,02 22746863,서울특별시 중구 충무로14길 2-1,0.0,0.0,8,중형음식점,중구
3010000,2001,2001-08-13,진주회관,서울특별시 중구 세종대로11길 26 (서소문동),서울특별시 중구 서소문동  120번지 35호  ,3010000-101-1976-10398,한식,콩국수,243.84,소공동,02 7535388,서울특별시 중구 세종대로11길 26,37.561896,126.9752689,8,중형음식점,중구
3010000,2001,2001-08-13,삼원,서울특별시 중구 무교로 32 (무교동 지하1층),서울특별시 중구 무교동  1번지  지하1층,3010000-101-1993-05010,일식,대구탕,164.6,명동,02 7773680,서울특별시 중구 무교로 32,37.5689088,126.9791555,8,중형음식점,중구
3010000,2001,2001-08-13,오장동흥남집,서울특별시 중구 마른내로 114 (오장동 지하1층~지상3층),서울특별시 중구 오장동  101번지 7호  지하1층~지상3층,3010000-101-1968-11031,한식,물냉면,514.63,광희동,0222660735,서울특별시 중구 마른내로 114,37.5645211,126.9879466,8,대형음식점,중구
